,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
847,A-848,Source2,3,2016-06-22 10:04:15,2016-06-22 10:34:15,37.997124,-122.286018,,,0.0,Middle lane blocked due to accident on I-80 Westbound before Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-06-22 09:53:00,72.0,,43.0,29.92,10.0,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
848,A-849,Source2,2,2016-06-22 10:08:16,2016-06-22 10:38:16,37.488846,-122.212852,,,0.0,Right hand shoulder blocked due to accident on CA-84 Woodside Rd Northbound before Exit 408 / CA-84 Woodside Rd.,Woodside Rd,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-06-22 09:47:00,66.2,,52.0,30.01,10.0,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
849,A-850,Source2,2,2016-06-22 10:11:14,2016-06-22 10:56:14,38.578747,-121.307381,,,0.0,Accident on US-50 Eastbound at Exit 15 Mather Field Rd.,US-50 E,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2016-06-22 09:45:00,73.4,,41.0,29.93,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
850,A-851,Source2,3,2016-06-22 10:21:08,2016-06-22 10:51:08,37.598789,-122.060852,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 23 Alvarado Niles Rd.,Alvarado Niles Rd,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2016-06-22 09:54:00,61.0,,64.0,30.05,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
851,A-852,Source2,2,2016-06-22 10:18:36,2016-06-22 10:48:36,38.005135,-122.037445,,,0.0,Accident on CA-4 Eastbound near CA-242.,CA-4 E,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-06-22 09:53:00,72.0,,43.0,29.92,10.0,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
852,A-853,Source2,3,2016-06-22 10:14:58,2016-06-22 10:44:58,37.701225,-121.92247,,,0.0,Accident on I-580 Westbound near I-680.,I-580 W,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-06-22 09:53:00,70.0,,49.0,29.97,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
853,A-854,Source2,3,2016-06-22 10:17:01,2016-06-22 11:02:01,38.686363,-121.33287,,,0.0,#1 &amp; #2 lane blocked due to accident on I-80 Westbound at Greenback Ln.,I-80 W,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-06-22 10:15:00,75.2,,38.0,29.94,7.0,South,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
854,A-855,Source2,2,2016-06-22 10:26:47,2016-06-22 10:56:47,37.506924,-122.341293,,,0.0,Slow lane blocked due to accident on CA-92 Half Moon Bay Rd Eastbound at Canada Rd.,Canada Rd,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,2016-06-22 10:47:00,66.2,,52.0,30.02,10.0,West,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
855,A-856,Source2,2,2016-06-22 10:22:06,2016-06-22 10:52:06,36.666836,-121.684853,,,0.0,Accident on Blanco Rd at Davis Rd.,W Blanco Rd,Salinas,Monterey,CA,93901,US,US/Pacific,KSNS,2016-06-22 09:53:00,64.0,,63.0,30.04,8.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
856,A-857,Source2,3,2016-06-22 10:33:41,2016-06-22 11:03:41,37.798454,-122.274803,,,0.0,Accident on I-880 Northbound at Broadway.,I-880 S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-22 10:53:00,61.0,,70.0,30.03,10.0,Variable,6.9,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
857,A-858,Source2,3,2016-06-22 10:49:43,2016-06-22 11:19:43,38.522472,-121.521584,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Exit 515 Seamas Ave.,I-5 N,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,2016-06-22 10:53:00,77.0,,43.0,29.93,10.0,SW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
858,A-859,Source2,2,2016-06-22 11:00:11,2016-06-22 11:30:11,38.069008,-122.53876499999998,,,0.0,Right hand shoulder blocked due to accident on US-101 Redwood Hwy Southbound at Ignacio Blvd.,US-101 S,Novato,Marin,CA,94949,US,US/Pacific,KDVO,2016-06-22 10:55:00,69.8,,53.0,29.98,,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
859,A-860,Source2,2,2016-06-22 11:02:15,2016-06-22 11:32:15,38.149895,-122.451241,,,0.0,Slow lane blocked due to accident on CA-37 Sears Point Rd Westbound at CA-121 Arnold Dr.,Sears Point Rd,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2016-06-22 10:55:00,68.0,,52.0,30.0,9.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
860,A-861,Source2,3,2016-06-22 10:53:26,2016-06-22 11:23:26,37.910786,-122.31713899999998,,,0.0,Middle lane blocked due to accident on I-80 Westbound at Exit 14B Carlson Blvd.,I-80 E,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-06-22 10:53:00,75.0,,40.0,29.92,10.0,SSW,16.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
861,A-862,Source2,2,2016-06-22 10:54:18,2016-06-22 11:24:18,37.861332,-122.210243,,,0.0,Gore point obstructed due to accident on CA-24 Westbound after Exit 7A / Fish Ranch Rd.,Fish Ranch Rd,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-06-22 10:53:00,75.0,,40.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
862,A-863,Source2,2,2016-06-22 10:58:22,2016-06-22 11:28:22,36.992775,-121.957268,,,0.0,Accident on Old San Jose Rd at Oneill Ln.,Old San Jose Rd,Soquel,Santa Cruz,CA,95073,US,US/Pacific,KWVI,2016-06-22 10:53:00,66.9,,63.0,30.03,10.0,SE,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
863,A-864,Source2,2,2016-06-22 10:57:43,2016-06-22 11:27:43,36.609657,-121.898407,,,0.0,Accident on Lighthouse Ave at Reeside Ave.,Reeside Ave,Monterey,Monterey,CA,93940-1809,US,US/Pacific,KMRY,2016-06-22 10:54:00,57.9,,78.0,30.1,8.0,West,10.4,,Scattered Clouds,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
864,A-865,Source2,3,2016-06-22 10:52:25,2016-06-22 11:22:25,37.700855,-121.81778,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound after Airway Blvd.,Airway Blvd,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-22 10:53:00,75.0,,41.0,29.97,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
865,A-866,Source2,2,2016-06-22 10:57:10,2016-06-22 11:27:10,36.676228,-121.701744,,,0.0,Accident on Blanco Rd at Hitchcock Rd.,W Blanco Rd,Salinas,Monterey,CA,93908-9235,US,US/Pacific,KSNS,2016-06-22 10:53:00,63.0,,67.0,30.05,9.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
866,A-867,Source2,3,2016-06-22 11:04:27,2016-06-22 11:34:27,38.100746,-122.229858,,,0.0,Accident on I-80 Eastbound near Georgia St.,Georgia St,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2016-06-22 10:54:00,69.1,,57.0,29.95,10.0,SSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
867,A-868,Source2,3,2016-06-22 11:05:21,2016-06-22 11:35:21,37.495384,-121.923294,,,0.0,Right hand shoulder blocked and slow lane blocked due to accident on I-680 Southbound before Mission Blvd.,I-680 S,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-06-22 10:56:00,66.9,,63.0,30.03,10.0,North,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868,A-869,Source2,3,2016-06-22 11:03:22,2016-06-22 11:33:22,37.434715,-121.888161,,,0.0,#3 &amp; #4 lane blocked due to accident on I-680 Southbound before Exit 8 / CA-237.,E Calaveras Blvd,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-06-22 10:53:00,72.0,,49.0,30.01,10.0,WNW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
869,A-870,Source2,3,2016-06-22 11:11:09,2016-06-22 11:41:09,37.588905,-121.870926,,,0.0,Accident and spillage on I-680 Southbound after CA-84 Calaveras Rd.,I-680 S,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-06-22 10:53:00,75.0,,41.0,29.97,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
870,A-871,Source2,3,2016-06-22 11:21:36,2016-06-22 11:51:36,38.022526,-122.262299,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound near Exit 24 Willow Ave.,I-80 E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2016-06-22 10:53:00,75.0,,40.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
871,A-872,Source2,3,2016-06-22 11:19:53,2016-06-22 11:49:53,37.740906,-122.196472,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 36 / Hegenberger Rd / Edes Ave.,I-880 N,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2016-06-22 11:10:00,62.1,,67.0,30.03,10.0,West,8.1,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
872,A-873,Source2,3,2016-06-22 11:18:40,2016-06-22 11:48:40,38.02545900000001,-122.112236,,,0.0,Right hand shoulder blocked due to accident on I-680 Southbound before Exit 56 / Marina Vista Ave.,I-680 S,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-06-22 10:53:00,75.0,,40.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
873,A-874,Source2,3,2016-06-22 11:24:04,2016-06-22 11:54:04,37.605614,-121.872658,,,0.0,Accident on I-680 Southbound at Exit 22 Koopman Rd.,I-680 S,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-06-22 11:53:00,78.1,,37.0,29.97,10.0,NW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
874,A-875,Source2,2,2016-06-22 11:13:07,2016-06-22 11:43:07,36.624298,-121.841774,,,0.0,Accident on CA-1 Southbound at Fremont Blvd.,California Ave,Seaside,Monterey,CA,93955,US,US/Pacific,KMRY,2016-06-22 11:01:00,57.9,,78.0,30.06,8.0,WNW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
875,A-876,Source2,2,2016-06-22 11:23:11,2016-06-22 11:53:11,37.318287,-121.831551,,,0.0,HOV lane blocked due to accident on US-101 Northbound before Exit 383 Tully Rd.,Bayshore Fwy S,San Jose,Santa Clara,CA,95121,US,US/Pacific,KRHV,2016-06-22 11:50:00,77.0,,41.0,30.02,10.0,WNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
876,A-877,Source2,2,2016-06-22 11:19:52,2016-06-22 12:04:52,38.510151,-121.459702,,,0.0,Accident on CA-99 Northbound at Exits 294A 294B 47th Ave.,CA-99 N,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-06-22 10:53:00,77.0,,43.0,29.93,10.0,SW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
877,A-878,Source2,3,2016-06-22 11:17:24,2016-06-22 12:02:24,38.644184,-121.38831299999998,,,0.0,Accident on I-80 Eastbound at Exits 94A 94B Watt Ave.,I-80 E,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-06-22 11:15:00,80.6,,32.0,29.94,8.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
878,A-879,Source2,2,2016-06-22 11:24:03,2016-06-22 12:09:03,38.559532,-121.373085,,,0.0,Accident on US-50 Westbound at Exit 11 Watt Ave.,El Dorado Fwy W,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-06-22 11:46:00,82.4,,32.0,29.93,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
879,A-880,Source2,3,2016-06-22 11:26:59,2016-06-22 11:56:59,37.74055900000001,-121.58578500000002,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 63 Grant Line Rd.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-06-22 11:53:00,78.1,,37.0,29.97,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
880,A-881,Source2,3,2016-06-22 11:45:37,2016-06-22 12:15:37,37.997124,-122.286018,,,0.0,Accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-06-22 11:53:00,78.1,,35.0,29.92,10.0,SSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881,A-882,Source2,2,2016-06-22 11:40:37,2016-06-22 12:10:37,37.337513,-122.059784,,,0.0,Right hand shoulder blocked due to accident on CA-85 Southbound at Exits 19A 19B / Homestead Rd.,Homestead Rd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-22 11:56:00,69.1,,58.0,30.03,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
882,A-883,Source2,2,2016-06-22 12:09:08,2016-06-22 12:39:08,37.276817,-122.007233,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound after Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,2016-06-22 11:53:00,72.0,,53.0,30.01,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
883,A-884,Source2,2,2016-06-22 12:04:35,2016-06-22 12:49:35,38.494873,-121.45028700000002,,,0.0,Accident on East Pkwy at Florin Rd.,East Pkwy,Sacramento,Sacramento,CA,95823-3131,US,US/Pacific,KSAC,2016-06-22 11:53:00,81.0,,38.0,29.93,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
884,A-885,Source2,2,2016-06-22 12:03:52,2016-06-22 12:48:52,38.409306,-121.35331,,,0.0,Accident on Waterman Rd at Elk Grove Blvd.,Elk Grove Blvd,Elk Grove,Sacramento,CA,95624-2101,US,US/Pacific,KSAC,2016-06-22 11:53:00,81.0,,38.0,29.93,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
885,A-886,Source2,3,2016-06-22 12:24:23,2016-06-22 12:54:23,37.89658,-122.071281,,,0.0,Right hand shoulder blocked due to accident on I-680 Southbound at CA-24.,Mt Diablo Blvd,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
886,A-887,Source2,2,2016-06-22 12:22:52,2016-06-22 13:07:52,37.955479,-121.324814,,,0.0,Accident on Carlton Ave near Fremont St.,Carlton Ave,Stockton,San Joaquin,CA,95203-1941,US,US/Pacific,KSCK,2016-06-22 11:55:00,88.0,,21.0,29.93,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
887,A-888,Source2,3,2016-06-22 12:42:09,2016-06-22 13:12:09,38.022526,-122.262299,,,0.0,Accident on I-80 Westbound at Exit 24 Willow Ave.,I-80 E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
888,A-889,Source2,3,2016-06-22 12:29:21,2016-06-22 12:59:21,37.687485,-122.133484,,,0.0,Right hand shoulder blocked due to accident on I-238 Northbound at I-880.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,2016-06-22 12:54:00,64.0,,60.0,30.05,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
889,A-890,Source2,3,2016-06-22 12:41:12,2016-06-22 13:11:12,37.334255,-122.032471,,,0.0,#1 lane blocked due to accident on I-280 Northbound at Exit 11 De Anza Blvd.,N De Anza Blvd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-22 12:56:00,69.1,,58.0,30.03,10.0,North,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
890,A-891,Source2,2,2016-06-22 12:31:22,2016-06-22 13:01:22,37.381866,-121.963829,,,0.0,Accident on County Hwy-G4 Montague Expy Eastbound near US-101.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2016-06-22 12:53:00,73.9,,50.0,30.0,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
891,A-892,Source2,2,2016-06-22 12:46:58,2016-06-22 13:16:58,37.704407,-122.394241,,,0.0,#2 &amp; #3 lane blocked due to accident on US-101 Southbound at Harney Way.,Bayshore Fwy S,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,2016-06-22 12:56:00,63.0,,63.0,30.03,10.0,West,21.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
892,A-893,Source2,3,2016-06-22 12:43:29,2016-06-22 13:13:29,38.169338,-122.199928,,,0.0,Accident on I-80 Eastbound at Exit 36 American Canyon Rd.,I-80 E,American Canyon,Solano,CA,94503,US,US/Pacific,KAPC,2016-06-22 12:54:00,73.9,,50.0,29.94,10.0,SSW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
893,A-894,Source2,3,2016-06-22 12:56:27,2016-06-22 13:26:27,37.795124,-122.266594,,,0.0,#1 &amp; #2 lane blocked due to accident on I-880 Southbound at I-880 Exit 41A / Oak St.,Nimitz Fwy S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
894,A-895,Source2,2,2016-06-22 12:53:01,2016-06-22 13:23:01,37.276817,-122.007233,,,0.0,Shoulder blocked due to accident on CA-85 Northbound at Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,2016-06-22 12:53:00,73.9,,50.0,30.0,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
895,A-896,Source2,3,2016-06-22 13:05:41,2016-06-22 13:35:41,37.756107,-122.392464,,,0.0,Accident on I-280 Southbound at Exit 55 Pennsylvania Ave.,I-280 S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
896,A-897,Source2,3,2016-06-22 13:05:08,2016-06-22 13:35:08,37.793484,-122.263992,,,0.0,Accident on I-880 Southbound at Exit 41A Oak St.,I-880 N,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
897,A-898,Source2,2,2016-06-22 13:18:24,2016-06-22 13:48:24,37.877388,-122.184158,,,0.0,Accident on CA-24 Eastbound at Exit 9 Camino Pablo.,CA-24 E,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
898,A-899,Source2,2,2016-06-22 13:19:25,2016-06-22 14:04:25,38.478897,-121.421066,,,0.0,Accident on Stockton Blvd at Massie Cir.,Suncountry Ln,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-06-22 12:53:00,84.0,,33.0,29.92,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
899,A-900,Source2,2,2016-06-22 13:42:52,2016-06-22 14:12:52,37.54932,-122.292496,,,0.0,Accident on US-101 Southbound at Exit 414B CA-92.,Bayshore Fwy S,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-06-22 13:54:00,71.6,,50.0,30.0,10.0,NNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
900,A-901,Source2,2,2016-06-22 13:42:22,2016-06-22 14:27:22,38.588772,-121.404259,,,0.0,Accident on Hurley Way at Oak Terrace Ct.,Hurley Way,Sacramento,Sacramento,CA,95825-3608,US,US/Pacific,KMCC,2016-06-22 13:35:00,89.6,,24.0,29.91,9.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
901,A-902,Source2,3,2016-06-22 13:54:49,2016-06-22 14:24:49,37.76329000000001,-122.216171,,,0.0,Accident on I-880 Northbound at Exit 37 66th Ave.,I-880 N,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2016-06-22 13:53:00,64.9,,61.0,30.02,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
902,A-903,Source2,2,2016-06-22 13:53:36,2016-06-22 14:23:36,37.994179,-122.074287,,,0.0,Accident on Blum Rd at CA-4.,Blum Rd,Martinez,Contra Costa,CA,94553-4308,US,US/Pacific,KCCR,2016-06-22 13:53:00,82.9,,29.0,29.9,10.0,SSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
903,A-904,Source2,3,2016-06-22 14:00:36,2016-06-22 14:47:00,38.641266,-121.473755,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound near Exit 89 Northgate Blvd.,I-80 W,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2016-06-22 13:55:00,89.6,,22.0,29.91,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
